unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1629036000000,2021-08-15 14:00:00,BTC/USDT,46049.99000000,46498.89000000,45759.91000000,45862.84000000,2612.72490800,120720724.93845534,67231
1629039600000,2021-08-15 15:00:00,BTC/USDT,45862.84000000,46199.50000000,45810.73000000,46167.90000000,1398.39949000,64323828.51794621,40297
1629043200000,2021-08-15 16:00:00,BTC/USDT,46173.49000000,46349.08000000,45859.66000000,45890.47000000,1428.20595600,65870393.79195257,41752
1629046800000,2021-08-15 17:00:00,BTC/USDT,45890.46000000,46072.46000000,45649.82000000,45973.90000000,1801.95225300,82601149.41986781,48082
1629050400000,2021-08-15 18:00:00,BTC/USDT,45973.90000000,46299.00000000,45835.76000000,46281.82000000,2013.99270500,92774835.37681804,47936
1629054000000,2021-08-15 19:00:00,BTC/USDT,46281.82000000,46428.21000000,46070.52000000,46341.80000000,1405.62871200,65014613.89284476,40311
1629057600000,2021-08-15 20:00:00,BTC/USDT,46337.77000000,46735.63000000,46254.24000000,46676.30000000,1873.55446800,87161819.92521829,51615
1629061200000,2021-08-15 21:00:00,BTC/USDT,46676.31000000,46980.00000000,46450.00000000,46837.56000000,1452.23466900,67925646.94377418,61829
1629064800000,2021-08-15 22:00:00,BTC/USDT,46837.57000000,47255.00000000,46835.00000000,47210.67000000,2041.96843700,96171683.10137442,93039
1629068400000,2021-08-15 23:00:00,BTC/USDT,47210.67000000,47299.15000000,46856.37000000,46973.82000000,1952.10650400,91917430.36674938,108404
1629072000000,2021-08-16 00:00:00,BTC/USDT,46973.82000000,47800.00000000,46741.44000000,47546.67000000,4252.71541000,201918480.11577036,136952
1629075600000,2021-08-16 01:00:00,BTC/USDT,47546.68000000,47692.19000000,47464.72000000,47634.64000000,1512.47743300,71944703.19057737,42200
1629079200000,2021-08-16 02:00:00,BTC/USDT,47634.64000000,48002.00000000,47541.00000000,47993.82000000,3257.05726700,155827215.61098734,64521
1629082800000,2021-08-16 03:00:00,BTC/USDT,47993.81000000,48053.83000000,47291.44000000,47357.62000000,2885.38820700,137446843.81363804,84544
1629086400000,2021-08-16 04:00:00,BTC/USDT,47357.62000000,47575.00000000,47351.32000000,47396.06000000,1827.46440600,86754274.80798550,49419
1629090000000,2021-08-16 05:00:00,BTC/USDT,47396.07000000,47624.20000000,47385.90000000,47612.00000000,1800.97834400,85530520.52297496,65103
1629093600000,2021-08-16 06:00:00,BTC/USDT,47612.01000000,47719.30000000,47182.35000000,47344.74000000,1670.34808900,79136867.77957080,83516
1629097200000,2021-08-16 07:00:00,BTC/USDT,47344.73000000,47500.00000000,47289.08000000,47309.85000000,1127.78298000,53440320.44455595,38214
1629100800000,2021-08-16 08:00:00,BTC/USDT,47309.85000000,47420.00000000,47000.00000000,47131.01000000,1941.62765000,91599391.29912235,55359
1629104400000,2021-08-16 09:00:00,BTC/USDT,47131.01000000,47222.81000000,47031.98000000,47169.98000000,1398.92076300,65938900.09644460,44455
1629108000000,2021-08-16 10:00:00,BTC/USDT,47169.99000000,47534.00000000,47161.05000000,47421.57000000,1992.82412200,94384108.99958847,50544
1629111600000,2021-08-16 11:00:00,BTC/USDT,47421.58000000,47661.38000000,47370.00000000,47516.95000000,2022.24189400,96074967.11105097,54766
1629115200000,2021-08-16 12:00:00,BTC/USDT,47516.95000000,47709.12000000,47157.61000000,47304.68000000,2179.24836300,103220519.13041533,60188
1629118800000,2021-08-16 13:00:00,BTC/USDT,47304.68000000,47368.94000000,46318.98000000,46440.28000000,4581.43444300,214110469.39941922,110531
1629122400000,2021-08-16 14:00:00,BTC/USDT,46440.27000000,46604.68000000,46080.00000000,46101.60000000,3358.16340900,155582736.38286309,164504
1629126000000,2021-08-16 15:00:00,BTC/USDT,46101.59000000,46465.00000000,45951.73000000,46344.03000000,2967.54780300,137053868.98638970,124672
1629129600000,2021-08-16 16:00:00,BTC/USDT,46344.03000000,46582.89000000,46205.34000000,46438.20000000,1730.70313400,80270021.78951079,51542
1629133200000,2021-08-16 17:00:00,BTC/USDT,46438.23000000,46541.00000000,46175.01000000,46473.51000000,1272.91009700,59018027.16375292,40767
1629136800000,2021-08-16 18:00:00,BTC/USDT,46473.51000000,46666.00000000,46365.25000000,46481.53000000,1435.50971300,66740582.79968374,46355
1629140400000,2021-08-16 19:00:00,BTC/USDT,46481.52000000,46481.53000000,46067.51000000,46092.99000000,1368.94058700,63345962.10071244,49210
1629144000000,2021-08-16 20:00:00,BTC/USDT,46092.98000000,46119.09000000,45660.00000000,46057.67000000,3822.50183100,175143555.69640372,102847
1629147600000,2021-08-16 21:00:00,BTC/USDT,46057.67000000,46246.11000000,45879.90000000,46049.97000000,1406.72464300,64805359.17338446,46185
1629151200000,2021-08-16 22:00:00,BTC/USDT,46049.98000000,46337.62000000,45980.57000000,46121.11000000,1174.19987200,54213706.74472065,37429
1629154800000,2021-08-16 23:00:00,BTC/USDT,46121.10000000,46196.97000000,45716.87000000,45901.29000000,1492.86355400,68626226.44950082,51555
1629158400000,2021-08-17 00:00:00,BTC/USDT,45901.30000000,46084.74000000,45685.04000000,45693.63000000,649.86145200,29792626.59928119,19822
