,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
4203,1613768400000,2021-02-19 21:00:00,BTCUSD,55381.96,56407.86,55350.0,55652.13,298.1850328171
4202,1613772000000,2021-02-19 22:00:00,BTCUSD,55652.13,55807.9,55100.0,55501.39,156.9836187576
4201,1613775600000,2021-02-19 23:00:00,BTCUSD,55501.39,55999.97,55408.16,55984.59,92.6575618596
4200,1613779200000,2021-02-20 00:00:00,BTCUSD,55984.59,56477.89,55400.0,56286.28,116.7653217228
4199,1613782800000,2021-02-20 01:00:00,BTCUSD,56286.28,56605.6,55999.99,56259.43,60.4815242465
4198,1613786400000,2021-02-20 02:00:00,BTCUSD,56259.43,56463.09,56001.95,56182.82,74.2195330756
4197,1613790000000,2021-02-20 03:00:00,BTCUSD,56182.82,56290.12,55547.95,55761.1,50.1760595719
4196,1613793600000,2021-02-20 04:00:00,BTCUSD,55761.1,56174.0,55597.47,55877.2,44.6382258509
4195,1613797200000,2021-02-20 05:00:00,BTCUSD,55877.2,56012.55,55600.01,55704.82,23.5120695889
4194,1613800800000,2021-02-20 06:00:00,BTCUSD,55704.82,56000.0,55622.92,56000.0,25.5801663205
4193,1613804400000,2021-02-20 07:00:00,BTCUSD,56000.0,56021.99,55226.14,55244.43,28.3134950773
4192,1613808000000,2021-02-20 08:00:00,BTCUSD,55244.43,55711.41,55229.12,55250.6,17.5008112193
4191,1613811600000,2021-02-20 09:00:00,BTCUSD,55250.6,55528.22,55100.0,55358.0,40.913751052
4190,1613815200000,2021-02-20 10:00:00,BTCUSD,55358.0,55976.93,55261.0,55917.5,10.5738998537
4189,1613818800000,2021-02-20 11:00:00,BTCUSD,55917.5,56353.59,55772.25,56353.59,11.8017436103
4188,1613822400000,2021-02-20 12:00:00,BTCUSD,56353.59,57489.81,56297.04,57313.43,89.1628859686
4187,1613826000000,2021-02-20 13:00:00,BTCUSD,57313.43,57500.0,56888.24,57307.14,104.7397861775
4186,1613829600000,2021-02-20 14:00:00,BTCUSD,57307.14,57447.58,56187.42,56360.26,71.1861926769
4185,1613833200000,2021-02-20 15:00:00,BTCUSD,56360.26,56828.08,55877.84,56230.89,61.3207675819
4184,1613836800000,2021-02-20 16:00:00,BTCUSD,56230.89,57002.81,56230.89,56787.89,63.3713597504
4183,1613840400000,2021-02-20 17:00:00,BTCUSD,56787.89,57467.0,56784.21,57100.42,67.6114062125
4182,1613844000000,2021-02-20 18:00:00,BTCUSD,57100.42,57221.71,56900.01,57166.42,30.0462875864
4181,1613847600000,2021-02-20 19:00:00,BTCUSD,57166.42,57287.2,56779.12,57040.7,50.9887702808
4180,1613851200000,2021-02-20 20:00:00,BTCUSD,57040.7,57090.67,56615.3,56809.88,47.7990448967
4179,1613854800000,2021-02-20 21:00:00,BTCUSD,56809.88,56907.41,56301.0,56579.21,45.8320548193
4178,1613858400000,2021-02-20 22:00:00,BTCUSD,56579.21,56579.21,54000.0,55513.0,229.5505400939
4177,1613862000000,2021-02-20 23:00:00,BTCUSD,55513.0,56259.57,55400.18,56007.4,77.7055285931
4176,1613865600000,2021-02-21 00:00:00,BTCUSD,56007.4,56093.39,55555.0,55886.21,91.3227381044
4175,1613869200000,2021-02-21 01:00:00,BTCUSD,55886.21,56378.05,55765.56,56361.2,53.3676329343
4174,1613872800000,2021-02-21 02:00:00,BTCUSD,56361.2,56700.0,56319.29,56390.0,34.6865639028
4173,1613876400000,2021-02-21 03:00:00,BTCUSD,56390.0,56929.24,56341.14,56541.2,27.6661539675
4172,1613880000000,2021-02-21 04:00:00,BTCUSD,56541.2,56745.06,56147.53,56732.78,33.9234453422
4171,1613883600000,2021-02-21 05:00:00,BTCUSD,56732.78,56975.56,56572.0,56600.01,17.4360148417
4170,1613887200000,2021-02-21 06:00:00,BTCUSD,56600.01,56651.42,56302.63,56563.24,14.9603573666
4169,1613890800000,2021-02-21 07:00:00,BTCUSD,56563.24,56649.02,55959.98,56134.44,16.7796653327
4168,1613894400000,2021-02-21 08:00:00,BTCUSD,56134.44,56718.5,55872.85,56571.78,8.1549427525
4167,1613898000000,2021-02-21 09:00:00,BTCUSD,56571.78,56828.09,56430.0,56828.09,11.5425076102
4166,1613901600000,2021-02-21 10:00:00,BTCUSD,56828.09,57839.0,56685.89,57575.88,85.3741439947
4165,1613905200000,2021-02-21 11:00:00,BTCUSD,57575.88,57578.88,57240.42,57315.3,19.0096249358
4164,1613908800000,2021-02-21 12:00:00,BTCUSD,57315.3,57469.67,56654.31,56950.34,22.5151770178
4163,1613912400000,2021-02-21 13:00:00,BTCUSD,56950.34,57271.14,56950.34,57182.05,13.5701800486
4162,1613916000000,2021-02-21 14:00:00,BTCUSD,57182.05,57501.0,56871.44,57451.77,29.1186589225
4161,1613919600000,2021-02-21 15:00:00,BTCUSD,57451.77,57628.14,57250.0,57406.08,61.6827439092
4160,1613923200000,2021-02-21 16:00:00,BTCUSD,57406.08,57799.99,57070.04,57785.34,55.4049903174
4159,1613926800000,2021-02-21 17:00:00,BTCUSD,57785.34,57795.71,57421.85,57538.55,33.1579534327
4158,1613930400000,2021-02-21 18:00:00,BTCUSD,57538.55,58261.6,57400.0,58200.41,136.0769205619
4157,1613934000000,2021-02-21 19:00:00,BTCUSD,58200.41,58481.6,57962.58,58107.55,91.8736779622
4156,1613937600000,2021-02-21 20:00:00,BTCUSD,58107.55,58280.09,57519.1,57708.05,86.633904827
4155,1613941200000,2021-02-21 21:00:00,BTCUSD,57708.05,57980.8,57246.98,57376.15,116.6450023527
4154,1613944800000,2021-02-21 22:00:00,BTCUSD,57376.15,57670.69,57035.11,57408.54,57.4990513749
4153,1613948400000,2021-02-21 23:00:00,BTCUSD,57408.54,57653.52,57200.0,57507.79,41.5983062878
4152,1613952000000,2021-02-22 00:00:00,BTCUSD,57507.79,57608.08,56242.77,56288.87,179.3104250449
4151,1613955600000,2021-02-22 01:00:00,BTCUSD,56288.87,57086.36,56124.6,56920.68,82.8970834707
4150,1613959200000,2021-02-22 02:00:00,BTCUSD,56920.68,57299.99,56303.99,56923.94,92.2597139161
4149,1613962800000,2021-02-22 03:00:00,BTCUSD,56923.94,57145.67,55800.0,55914.43,147.4788954797
4148,1613966400000,2021-02-22 04:00:00,BTCUSD,55914.43,56292.54,55099.81,55890.68,147.6789057581
4147,1613970000000,2021-02-22 05:00:00,BTCUSD,55890.68,56447.05,55654.96,55908.2,59.5395963475
4146,1613973600000,2021-02-22 06:00:00,BTCUSD,55908.2,56411.9,55712.72,56053.27,41.5044864442
4145,1613977200000,2021-02-22 07:00:00,BTCUSD,56053.27,56593.68,55650.17,56506.16,26.9679949917
4144,1613980800000,2021-02-22 08:00:00,BTCUSD,56506.16,56651.47,55444.0,55501.22,61.1396099819
4143,1613984400000,2021-02-22 09:00:00,BTCUSD,55501.22,55762.94,54364.62,54767.56,106.0363248961
4142,1613988000000,2021-02-22 10:00:00,BTCUSD,54767.56,55100.54,53451.18,54877.89,180.9374981224
4141,1613991600000,2021-02-22 11:00:00,BTCUSD,54877.89,55270.37,54338.77,54568.73,57.8496577043
4140,1613995200000,2021-02-22 12:00:00,BTCUSD,54568.73,54636.71,52601.61,53732.61,268.7308000146
4139,1613998800000,2021-02-22 13:00:00,BTCUSD,53732.61,53988.12,51945.0,51974.23,411.5158718585
4138,1614002400000,2021-02-22 14:00:00,BTCUSD,51974.23,53805.52,47000.0,53766.29,1308.6650878329
4137,1614006000000,2021-02-22 15:00:00,BTCUSD,53766.29,54254.01,52699.88,53300.0,437.9471767671
4136,1614009600000,2021-02-22 16:00:00,BTCUSD,53300.0,53850.0,52804.84,53180.0,179.5345308108
4135,1614013200000,2021-02-22 17:00:00,BTCUSD,53180.0,53284.16,52011.0,52058.06,222.1474090473
4134,1614016800000,2021-02-22 18:00:00,BTCUSD,52058.06,53500.0,51551.63,53233.23,319.3149991231
4133,1614020400000,2021-02-22 19:00:00,BTCUSD,53233.23,53708.23,52950.0,53625.28,159.1931284874
4132,1614024000000,2021-02-22 20:00:00,BTCUSD,53625.28,54420.78,53516.71,53885.42,183.8345346466
4131,1614027600000,2021-02-22 21:00:00,BTCUSD,53885.42,55090.0,53750.0,54981.7,159.1657336729
4130,1614031200000,2021-02-22 22:00:00,BTCUSD,54981.7,55064.42,53860.71,54123.01,142.7909495222
4129,1614034800000,2021-02-22 23:00:00,BTCUSD,54123.01,54461.51,53320.64,54159.14,160.8743889066
4128,1614038400000,2021-02-23 00:00:00,BTCUSD,54159.14,54196.31,53114.74,53481.12,51.2500657427
4127,1614042000000,2021-02-23 01:00:00,BTCUSD,53481.12,53921.5,52289.42,52501.0,122.9425833852
4126,1614045600000,2021-02-23 02:00:00,BTCUSD,52501.0,52871.58,50896.03,51196.39,391.6182237811
4125,1614049200000,2021-02-23 03:00:00,BTCUSD,51196.39,52500.0,51135.0,51847.25,170.1319657571
4124,1614052800000,2021-02-23 04:00:00,BTCUSD,51847.25,52294.87,49600.39,50721.71,306.982748627
4123,1614056400000,2021-02-23 05:00:00,BTCUSD,50721.71,50721.71,48609.0,49995.95,504.8445118951
4122,1614060000000,2021-02-23 06:00:00,BTCUSD,49995.95,51263.4,49400.0,49536.28,123.5067789071
4121,1614063600000,2021-02-23 07:00:00,BTCUSD,49536.28,50484.24,49307.8,49723.46,100.8783440773
4120,1614067200000,2021-02-23 08:00:00,BTCUSD,49723.46,50008.57,46600.0,46600.0,318.8007487818
4119,1614070800000,2021-02-23 09:00:00,BTCUSD,46600.0,48751.48,45001.0,48052.57,353.6757645243
4118,1614074400000,2021-02-23 10:00:00,BTCUSD,48052.57,48997.56,45000.0,47519.34,272.8410687175
4117,1614078000000,2021-02-23 11:00:00,BTCUSD,47519.34,48270.65,44250.0,46402.56,389.2569262442
4116,1614081600000,2021-02-23 12:00:00,BTCUSD,46402.56,49438.55,44248.0,48793.06,696.4683635922
4115,1614085200000,2021-02-23 13:00:00,BTCUSD,48793.06,49600.0,48023.85,48726.87,275.2377208947
4114,1614088800000,2021-02-23 14:00:00,BTCUSD,48726.87,49179.2,45823.21,46944.12,419.1808356568
4113,1614092400000,2021-02-23 15:00:00,BTCUSD,46944.12,49330.43,46550.36,48608.58,504.2044309591
4112,1614096000000,2021-02-23 16:00:00,BTCUSD,48608.58,49216.58,47161.9,47302.01,358.0341953458
4111,1614099600000,2021-02-23 17:00:00,BTCUSD,47302.01,48114.98,46812.94,47112.51,257.8306990341
4110,1614103200000,2021-02-23 18:00:00,BTCUSD,47112.51,47744.71,46491.34,46795.3,352.6072381514
4109,1614106800000,2021-02-23 19:00:00,BTCUSD,46795.3,47208.86,45445.64,45485.05,280.5239504942
4108,1614110400000,2021-02-23 20:00:00,BTCUSD,45485.05,47777.0,45200.0,47777.0,186.0847637648
4107,1614114000000,2021-02-23 21:00:00,BTCUSD,47777.0,48460.68,47465.02,47977.51,117.5798002379
4106,1614117600000,2021-02-23 22:00:00,BTCUSD,47977.51,48742.96,47813.06,48631.41,80.0357572081
4105,1614121200000,2021-02-23 23:00:00,BTCUSD,48631.41,49000.02,48181.48,48955.33,94.3846626394
4104,1614124800000,2021-02-24 00:00:00,BTCUSD,48955.33,49130.5,47000.01,48526.33,183.6798437591
4103,1614128400000,2021-02-24 01:00:00,BTCUSD,48526.33,50331.36,48442.89,50227.97,212.9218678306
4102,1614132000000,2021-02-24 02:00:00,BTCUSD,50227.97,50613.36,49833.0,50244.25,142.2185765485
4101,1614135600000,2021-02-24 03:00:00,BTCUSD,50244.25,51000.0,50054.16,50965.74,110.1192161424
4100,1614139200000,2021-02-24 04:00:00,BTCUSD,50965.74,51397.44,50350.01,50645.41,127.849143694
4099,1614142800000,2021-02-24 05:00:00,BTCUSD,50645.41,51015.63,50002.51,50212.6,99.5554529372
4098,1614146400000,2021-02-24 06:00:00,BTCUSD,50212.6,50703.1,49450.82,50140.49,110.9308493688
4097,1614150000000,2021-02-24 07:00:00,BTCUSD,50140.49,50363.01,49526.44,50095.0,46.2901024401
4096,1614153600000,2021-02-24 08:00:00,BTCUSD,50095.0,50904.42,49845.77,50684.06,51.3733907446
4095,1614157200000,2021-02-24 09:00:00,BTCUSD,50684.06,51442.01,50351.27,50917.6,56.6805482235
4094,1614160800000,2021-02-24 10:00:00,BTCUSD,50917.6,51044.54,50121.89,50121.89,65.2515684799
4093,1614164400000,2021-02-24 11:00:00,BTCUSD,50121.89,50957.67,50121.89,50405.39,34.014539741
4092,1614168000000,2021-02-24 12:00:00,BTCUSD,50405.39,51364.74,50377.9,50742.99,89.7922813977
4091,1614171600000,2021-02-24 13:00:00,BTCUSD,50742.99,51114.68,48940.12,49470.1,358.9331912315
4090,1614175200000,2021-02-24 14:00:00,BTCUSD,49470.1,49792.18,48730.24,49424.75,231.06782163
4089,1614178800000,2021-02-24 15:00:00,BTCUSD,49424.75,49890.38,48481.21,49869.66,141.9620011938
4088,1614182400000,2021-02-24 16:00:00,BTCUSD,49869.66,50138.01,49306.35,49393.64,80.6825170645
4087,1614186000000,2021-02-24 17:00:00,BTCUSD,49393.64,50126.6,49385.52,50095.84,186.6247265244
4086,1614189600000,2021-02-24 18:00:00,BTCUSD,50095.84,50128.0,49552.45,49612.0,160.7992690554
4085,1614193200000,2021-02-24 19:00:00,BTCUSD,49612.0,49732.31,48900.0,48974.48,170.5668363671
4084,1614196800000,2021-02-24 20:00:00,BTCUSD,48974.48,49255.71,48626.66,49179.74,183.4727688268
4083,1614200400000,2021-02-24 21:00:00,BTCUSD,49179.74,49179.74,48139.0,48811.21,137.3100072913
4082,1614204000000,2021-02-24 22:00:00,BTCUSD,48811.21,49004.72,48113.83,48894.23,107.5699453561
4081,1614207600000,2021-02-24 23:00:00,BTCUSD,48894.23,49809.31,48786.49,49773.07,57.3349936909
4080,1614211200000,2021-02-25 00:00:00,BTCUSD,49773.07,50888.0,49591.89,50536.86,116.9019756614
4079,1614214800000,2021-02-25 01:00:00,BTCUSD,50536.86,50894.88,50382.19,50540.88,63.1702468118
4078,1614218400000,2021-02-25 02:00:00,BTCUSD,50540.88,50835.0,50428.21,50680.53,65.5215460106
4077,1614222000000,2021-02-25 03:00:00,BTCUSD,50680.53,50693.03,50100.0,50266.89,54.8049948236
4076,1614225600000,2021-02-25 04:00:00,BTCUSD,50266.89,50415.51,49565.49,49681.72,65.7484413646
4075,1614229200000,2021-02-25 05:00:00,BTCUSD,49681.72,50458.53,49592.09,50415.69,151.2330357769
4074,1614232800000,2021-02-25 06:00:00,BTCUSD,50415.69,50612.0,50280.36,50492.72,29.9521252903
4073,1614236400000,2021-02-25 07:00:00,BTCUSD,50492.72,50596.89,50126.74,50447.69,44.6640340673
4072,1614240000000,2021-02-25 08:00:00,BTCUSD,50447.69,50538.86,49628.25,49737.27,34.8015069552
4071,1614243600000,2021-02-25 09:00:00,BTCUSD,49737.27,49892.54,48650.0,49010.38,124.8815147737
4070,1614247200000,2021-02-25 10:00:00,BTCUSD,49010.38,49790.14,48888.0,49609.86,33.8873961859
4069,1614250800000,2021-02-25 11:00:00,BTCUSD,49609.86,50448.15,49609.86,50352.21,43.8883244373
4068,1614254400000,2021-02-25 12:00:00,BTCUSD,50352.21,51442.01,50114.68,51442.0,148.9936676549
4067,1614258000000,2021-02-25 13:00:00,BTCUSD,51442.0,52074.0,51092.69,51374.23,471.5984226016
4066,1614261600000,2021-02-25 14:00:00,BTCUSD,51374.23,51554.98,50652.56,50860.74,130.3211292863
4065,1614265200000,2021-02-25 15:00:00,BTCUSD,50860.74,51401.46,50473.77,50854.3,216.253652521
4064,1614268800000,2021-02-25 16:00:00,BTCUSD,50854.3,51386.04,50585.57,50678.5,110.5658516868
4063,1614272400000,2021-02-25 17:00:00,BTCUSD,50678.5,50678.5,49250.0,49516.0,362.2928986767
4062,1614276000000,2021-02-25 18:00:00,BTCUSD,49516.0,50048.67,49206.23,49547.13,156.2326459337
4061,1614279600000,2021-02-25 19:00:00,BTCUSD,49547.13,49966.21,49274.14,49472.8,110.4782930366
4060,1614283200000,2021-02-25 20:00:00,BTCUSD,49472.8,49534.69,48500.0,49174.11,322.5464488061
4059,1614286800000,2021-02-25 21:00:00,BTCUSD,49174.11,49300.0,47967.01,48000.0,283.5896608435
4058,1614290400000,2021-02-25 22:00:00,BTCUSD,48000.0,48829.0,47395.0,48237.52,312.4369833392
4057,1614294000000,2021-02-25 23:00:00,BTCUSD,48237.52,48458.78,46700.01,47091.33,170.3552552106
4056,1614297600000,2021-02-26 00:00:00,BTCUSD,47091.33,47625.8,46000.0,46840.08,248.9006478547
4055,1614301200000,2021-02-26 01:00:00,BTCUSD,46840.08,47500.0,46278.73,46472.56,143.605441258
4054,1614304800000,2021-02-26 02:00:00,BTCUSD,46472.56,47802.72,46152.09,47367.25,104.713082351
4053,1614308400000,2021-02-26 03:00:00,BTCUSD,47367.25,47645.5,46757.78,47360.43,70.1321953569
4052,1614312000000,2021-02-26 04:00:00,BTCUSD,47360.43,47826.9,46796.24,47015.49,80.4000114244
4051,1614315600000,2021-02-26 05:00:00,BTCUSD,47015.49,47190.05,45515.01,45520.79,153.2803198559
4050,1614319200000,2021-02-26 06:00:00,BTCUSD,45520.79,46494.15,45516.98,46072.45,101.1799091468
4049,1614322800000,2021-02-26 07:00:00,BTCUSD,46072.45,46439.45,44121.24,44934.69,408.84182592
4048,1614326400000,2021-02-26 08:00:00,BTCUSD,44934.69,45953.29,44686.48,45700.79,152.6857357263
4047,1614330000000,2021-02-26 09:00:00,BTCUSD,45700.79,46606.2,45336.88,46425.4,67.4733368305
4046,1614333600000,2021-02-26 10:00:00,BTCUSD,46425.4,46880.0,46175.14,46716.24,57.4749528639
4045,1614337200000,2021-02-26 11:00:00,BTCUSD,46716.24,46849.75,45678.52,46386.31,47.0691743414
4044,1614340800000,2021-02-26 12:00:00,BTCUSD,46386.31,47279.8,46280.21,46817.72,80.079734591
4043,1614344400000,2021-02-26 13:00:00,BTCUSD,46817.72,46983.04,45855.87,45960.21,123.5307503057
4042,1614348000000,2021-02-26 14:00:00,BTCUSD,45960.21,47450.0,45868.77,46909.11,90.736824207
4041,1614351600000,2021-02-26 15:00:00,BTCUSD,46909.11,47881.0,46356.14,47661.57,235.9183862195
4040,1614355200000,2021-02-26 16:00:00,BTCUSD,47661.57,48280.14,47516.38,48212.86,109.2385642582
4039,1614358800000,2021-02-26 17:00:00,BTCUSD,48212.86,48472.08,47580.0,47690.8,75.672144779
4038,1614362400000,2021-02-26 18:00:00,BTCUSD,47690.8,47903.13,47276.09,47326.23,72.7858412766
4037,1614366000000,2021-02-26 19:00:00,BTCUSD,47326.23,47462.34,46524.18,46912.58,215.4470710946
4036,1614369600000,2021-02-26 20:00:00,BTCUSD,46912.58,47091.79,46000.0,46225.27,426.3434717078
4035,1614373200000,2021-02-26 21:00:00,BTCUSD,46225.27,46910.04,45518.33,45666.95,286.7107930199
4034,1614376800000,2021-02-26 22:00:00,BTCUSD,45666.95,46032.6,45071.79,45529.03,248.0269883197
4033,1614380400000,2021-02-26 23:00:00,BTCUSD,45529.03,46496.98,45319.6,46362.02,58.5791228436
4032,1614384000000,2021-02-27 00:00:00,BTCUSD,46362.02,47550.45,46161.16,47550.45,29.0593214989
4031,1614387600000,2021-02-27 01:00:00,BTCUSD,47550.45,47930.72,47350.0,47743.4,43.1766158828
4030,1614391200000,2021-02-27 02:00:00,BTCUSD,47743.4,48042.0,47202.8,47356.52,49.1151723759
4029,1614394800000,2021-02-27 03:00:00,BTCUSD,47356.52,47925.0,47078.61,47440.0,84.7412158115
4028,1614398400000,2021-02-27 04:00:00,BTCUSD,47440.0,47914.1,47292.04,47684.23,14.1080998131
4027,1614402000000,2021-02-27 05:00:00,BTCUSD,47684.23,47958.55,47466.84,47797.0,26.4586091629
4026,1614405600000,2021-02-27 06:00:00,BTCUSD,47797.0,48380.14,47553.8,47556.28,66.3752939918
4025,1614409200000,2021-02-27 07:00:00,BTCUSD,47556.28,47563.11,46887.17,47170.52,59.7933793581
4024,1614412800000,2021-02-27 08:00:00,BTCUSD,47170.52,47289.05,46400.97,46600.17,26.2121152336
4023,1614416400000,2021-02-27 09:00:00,BTCUSD,46600.17,46785.8,46247.0,46646.39,25.3320296418
4022,1614420000000,2021-02-27 10:00:00,BTCUSD,46646.39,47111.28,46599.34,46859.67,6.5978556894
4021,1614423600000,2021-02-27 11:00:00,BTCUSD,46859.67,47651.01,46736.54,47319.94,19.1996015886
4020,1614427200000,2021-02-27 12:00:00,BTCUSD,47319.94,47826.61,46781.93,47412.95,18.9843925382
4019,1614430800000,2021-02-27 13:00:00,BTCUSD,47412.95,47704.54,47100.0,47501.57,22.9688743482
4018,1614434400000,2021-02-27 14:00:00,BTCUSD,47501.57,47650.65,46870.37,47093.89,26.8103783185
4017,1614438000000,2021-02-27 15:00:00,BTCUSD,47093.89,47400.45,46365.53,46577.56,44.1821405178
4016,1614441600000,2021-02-27 16:00:00,BTCUSD,46577.56,46996.32,46348.45,46930.87,24.4829501151
4015,1614445200000,2021-02-27 17:00:00,BTCUSD,46930.87,47226.43,46755.19,47116.18,17.4704877647
4014,1614448800000,2021-02-27 18:00:00,BTCUSD,47116.18,47354.89,46976.66,47186.94,19.4100099725
4013,1614452400000,2021-02-27 19:00:00,BTCUSD,47186.94,47490.33,47100.0,47472.11,18.7118038682
4012,1614456000000,2021-02-27 20:00:00,BTCUSD,47472.11,47582.84,46931.62,47107.48,23.1654770344
4011,1614459600000,2021-02-27 21:00:00,BTCUSD,47107.48,47214.76,46600.0,46841.64,28.345332939
4010,1614463200000,2021-02-27 22:00:00,BTCUSD,46841.64,46866.63,45800.26,45868.66,113.2353405584
4009,1614466800000,2021-02-27 23:00:00,BTCUSD,45868.66,46483.7,45057.78,46209.62,242.3106579171
4008,1614470400000,2021-02-28 00:00:00,BTCUSD,46209.62,46655.43,45700.0,46426.49,59.2834819002
4007,1614474000000,2021-02-28 01:00:00,BTCUSD,46426.49,46665.36,46168.44,46518.27,125.3952302778
4006,1614477600000,2021-02-28 02:00:00,BTCUSD,46518.27,46546.62,45270.18,45442.59,60.1815739022
4005,1614481200000,2021-02-28 03:00:00,BTCUSD,45442.59,45743.89,44510.0,44673.36,102.0403460511
4004,1614484800000,2021-02-28 04:00:00,BTCUSD,44673.36,45168.72,44387.3,44455.38,121.9639486879
4003,1614488400000,2021-02-28 05:00:00,BTCUSD,44455.38,45567.32,44127.94,44811.74,102.2322123065
4002,1614492000000,2021-02-28 06:00:00,BTCUSD,44811.74,44988.1,43770.33,44378.0,156.4779456414
4001,1614495600000,2021-02-28 07:00:00,BTCUSD,44378.0,44772.36,44112.75,44479.8,37.3515694338
4000,1614499200000,2021-02-28 08:00:00,BTCUSD,44479.8,45350.92,44479.8,44930.8,49.9524600114
3999,1614502800000,2021-02-28 09:00:00,BTCUSD,44930.8,45529.08,44772.89,45125.0,35.293550712
3998,1614506400000,2021-02-28 10:00:00,BTCUSD,45125.0,45536.45,44835.65,45283.55,17.5467431915
3997,1614510000000,2021-02-28 11:00:00,BTCUSD,45283.55,45565.51,45038.61,45301.42,8.6441176206
3996,1614513600000,2021-02-28 12:00:00,BTCUSD,45301.42,45516.79,44546.87,44803.22,25.1638484482
3995,1614517200000,2021-02-28 13:00:00,BTCUSD,44803.22,44916.11,44151.0,44181.84,88.7620520381
3994,1614520800000,2021-02-28 14:00:00,BTCUSD,44181.84,44650.0,43567.52,44595.63,152.4737218247
3993,1614524400000,2021-02-28 15:00:00,BTCUSD,44595.63,44632.76,43180.0,43427.16,260.4330385805
3992,1614528000000,2021-02-28 16:00:00,BTCUSD,43427.16,43952.03,43033.66,43617.05,143.2134482166
3991,1614531600000,2021-02-28 17:00:00,BTCUSD,43617.05,43985.74,43150.01,43217.11,107.8611332959
3990,1614535200000,2021-02-28 18:00:00,BTCUSD,43217.11,43820.89,43127.0,43735.95,93.7157551979
3989,1614538800000,2021-02-28 19:00:00,BTCUSD,43735.95,44615.49,43500.01,44517.82,69.4118794237
3988,1614542400000,2021-02-28 20:00:00,BTCUSD,44517.82,45036.25,44187.14,44972.96,63.6002897287
3987,1614546000000,2021-02-28 21:00:00,BTCUSD,44972.96,45477.21,44948.15,45253.18,79.2958922642
3986,1614549600000,2021-02-28 22:00:00,BTCUSD,45253.18,45437.07,44870.27,45285.97,54.892911772
